,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
24/01/2018,39.248,43.296,34.3359,37.0239,41.136,39.936,40.936,40.9599,40.1279,49.2719,46.512,43.976,41.3839,42.7519,44.456,47.6559,56.75,65.345,77.205,74.36,76.41,77.985,79.2699,73.915,79.66,80.8099,74.175,71.745,70.9599,70.51,69.0999,70.4199,71.7799,67.3249,61.72,50.1549,46.944,45.784,40.2239,38.7439,34.144,35.7599,39.136,36.632,35.7039,42.2719,44.672,42.7439
25/01/2018,42.832,37.7519,38.208,37.7439,44.056,46.1839,42.512,42.2239,44.352,51.9749,50.845,48.188,46.3759,48.2719,45.216,52.6699,59.45,69.6449,72.3949,76.2799,73.9649,76.665,81.665,75.7099,77.7699,75.3649,69.1449,63.755,65.79,69.1299,67.51,69.47,67.93,65.8099,56.4949,51.7649,45.644,45.952,43.472,43.4879,39.7439,42.112,44.3279,48.992,47.6559,46.936,45.728,47.192
26/01/2018,44.9599,43.48,41.7039,40.928,41.8559,45.3759,47.216,45.7039,46.6399,54.43,50.1899,46.7719,45.5999,47.664,47.936,54.445,68.4,36.187,56.98,64.7799,64.6449,70.625,72,75.705,71.985,76.9349,71.6449,72.7799,73.9349,76.095,73.3349,70,66.8799,61.415,51.9949,49.0569,47.112,44.7439,41.68,42.768,39.944,48.24,44.776,46.36,47.56,49.2,46.616,48.048
27/01/2018,45.712,45,48.84,48.9039,49.16,46.672,47.088,48.1759,45.2879,44.112,45.208,44.896,43.6559,43.9199,42.352,48.7519,46.048,44.9199,43.0239,42.7439,41.112,41.312,41.472,39.7439,43.448,42.264,40.992,41.0719,41,40.448,42.248,41.984,42.1839,41.824,42.7519,42.6399,39.504,40.424,40.616,40.0079,40.7599,40.096,41.04,39.368,39.0079,39.04,38.688,40.032
28/01/2018,38.9119,38.664,36.144,39.4879,38.0079,38.2719,39.36,39.5359,38.472,39.2,37.52,37.7519,38.576,36.944,39.192,38.936,38.112,38.9039,38.512,38.1279,37.712,39.4959,35.768,37.984,37.632,37.304,37.504,38.36,38.8559,37.6559,37.104,39.32,38.9199,38.0079,38.8559,39.352,37.0079,38.928,37.712,38.5359,37.16,38.9599,38.7439,38.0639,39.848,38.424,39.056,38.6479
29/01/2018,38.664,36.616,38.056,37.144,38.8079,39.448,37.632,37.672,40.456,49.976,45.952,45.7519,45.2,42.8079,44.256,49.616,61.18,71.2249,74.8399,82.2149,76.5599,78.7549,84.5749,82.93,81.0049,77.97,75.105,70.7799,69.5999,74.985,75,72.93,68.55,66.455,57.0499,49.33,49.992,49.2,44.504,44.712,38.5519,42.512,44.4399,44.032,45.712,49.624,47.5519,45.2
30/01/2018,43.144,40.4399,37.8079,41.5919,41,43.976,44.104,44.0639,44.04,57.9599,53.48,50.63,51.93,50.0999,50.3149,59.2,64.48,72.775,84.8,88.01,86.175,84.165,83.2249,85.2249,86.65,82.8949,75.4649,73.125,75.2149,76.44,77.58,76.75,74.3099,73.7399,62.685,52.955,51.205,48.499,42.984,38.832,39.936,43.192,43.304,46.4959,45.9679,45.48,45.408,47.5999
31/01/2018,41.3359,38.2879,37.3839,36.5519,39.304,40.296,40.0639,42.216,41.032,53.3499,48.6899,47.056,46.8639,47.8639,50.75,57.6399,66.9599,72,83.93,79.12,80.26,82.955,81.4649,83.23,82.4499,81.455,81.9199,75.2949,77.985,75.6449,77.01,78.425,75.6149,73.2649,61.63,53.915,54.4049,52.93,47.257,43.3759,43.352,40.5999,42.584,44.424,45.6479,48.1839,47.152,45.992
01/02/2018,43.152,46.568,41.1839,41.5999,39.456,40.344,46.424,45.7599,47.32,58.805,57.9749,50.49,51.415,50.945,50.9749,57.305,70.4499,78.16,82.8799,81.055,84.125,90.1299,82.83,88.57,82.19,80.8349,79.0299,72.4,75.2549,75.3799,72.3099,75.47,70.82,74.51,62.93,52.5999,49.624,50.54,44.076,47.6399,39.16,43.208,44.1199,45.792,51.59,49.77,49.8559,48.7439
02/02/2018,45.9119,42.6479,39.9119,45.264,46.24,47.368,47.608,47.16,48,55.98,57.74,54.165,51.875,53.0449,51.68,60.61,73.165,75.48,80.425,79.5149,77.6399,75.54,69.98,75.47,76.4499,76.0849,67.7949,64.58,68.82,73.135,71.285,71.7699,68.4499,67.87,60.23,55.035,52.6699,50.955,44.616,49.1839,43.56,43.6399,46.304,48.3839,48.736,51.685,46.275,46.5519
03/02/2018,42.9199,42.768,45.2319,46.568,46.096,45.368,44.8639,46.2239,44.52,45.824,44.976,44.312,44.3919,44.584,43.728,51.455,47.3769,46.672,44.216,49.216,45.0239,45.944,44.52,44.9199,44.408,42.784,43.8639,43.1199,45.4879,42.6479,42.9199,44.096,44.9039,44.304,44.456,45.0239,45.256,42.888,38.624,38.7599,34.984,35.0079,35.7599,36.632,40.04,40.112,40.5919,40.4319
04/02/2018,40.56,40.1759,39.2799,42.5519,41.368,41.048,41.952,41.984,42.032,41.104,41.632,42.0079,42.344,42.68,42.736,40.944,40.088,41.1679,41.408,41.7039,40.36,40.216,40.152,39.7999,39.8079,39.616,39.6959,39.1679,39.088,39.24,39.688,39.4959,39.68,40.048,41.776,41.584,41.664,42.256,42.032,42.2799,42.712,41.784,43.56,43.16,42.528,44.608,44.816,41.576
