,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
24/01/2018,31.6,32,31.336,30.84,30.7759,30.488,31,31.128,34.9679,35.1839,45.84,45.312,56.74,58.04,64.9,77.08,89.7399,93.8399,95.04,98.7699,96.48,97.2949,94.4649,89.8799,94.05,102.54,95.5999,93.68,92.3949,90.665,89.535,90.1849,85.695,81.065,59.91,56.0149,53.5449,52.57,49.416,46.9679,38.6479,33.888,32.7519,32.1279,31.76,30.9039,30.672,31.264
25/01/2018,31.04,31.728,30.9599,30.6159,31.12,30.368,31.072,31.0639,35.0639,35.768,45.9599,44.368,59.4949,62.095,69.985,86.855,90.8249,95.44,93.2949,101.065,93.23,93.93,94.23,92.36,92,92.2149,91.68,90.995,89.525,90.675,88.2949,89.375,82.8649,82.3349,62.4949,58.0099,53.4249,49.873,49.664,48.952,39.1679,35.24,33.6559,33.8559,32.36,32.112,31.968,33.048
26/01/2018,32.7519,32.944,31.68,31.7759,32.848,32.5359,32.6399,32.1279,36.104,36.248,46.1679,45.624,61.2,66.32,70.4049,87.1849,94.48,101.495,103.5049,101.91,99.66,101.11,98.945,95.76,96.625,93.2949,96.805,89.32,87.5599,88.4199,85.2549,86.245,82.16,79.3799,61.525,54.435,51.68,52.1349,49.033,48.872,37.944,33.6959,33.032,33.056,31.8799,31.128,31.336,31.944
27/01/2018,31.968,31.792,31.936,31.752,30.752,31.024,30.816,31.472,31.6399,31.768,32.152,30.52,47.368,51.2999,47.2599,48.464,47.24,45.048,42.736,42.7999,43.584,42.216,42.424,41.7519,42.728,41.872,40.1839,39.9679,39.584,39.632,41.216,39.9679,41.296,42.152,41.0239,37.928,38.0639,39.2319,39.416,40.216,31.896,28.4,28.448,27.992,28.36,28.568,28.128,29.1919
28/01/2018,29.136,27.968,28.232,27.68,28.112,28.184,28.112,27.9039,29.504,28.3519,28.912,27.952,41.2799,44.0159,41.632,41.6959,41.952,38.5999,36.816,37.464,36.928,38.408,37.04,38.4959,37.3279,38.1679,37.136,35.9199,36.832,36.6959,37,37.264,36.5999,38.872,41.6399,43.688,43.3919,43.0159,44.136,42.5999,36.3279,31.656,31.032,31.9839,31.712,30.936,31.176,31.176
29/01/2018,32.056,30.896,31.12,31.816,35.1759,34.736,35.136,34.632,40.456,40.456,44.792,43.6959,58.415,60.205,65.1299,75.36,89.065,90.9899,93.93,98.6149,96.48,93.5049,95.375,91.76,99.51,96.76,92.12,89.955,92.2649,85.9899,90.08,84.2399,85.5449,83.565,64.61,58.15,57.52,51.6749,52.59,50.875,40.408,34.088,32.52,32.528,31.0879,31.184,31.224,31.76
30/01/2018,33.584,32.896,30.656,30.9599,30.5359,31.0079,31.4559,31.072,34.736,35.3839,44.992,44.6399,63.575,66.43,69.345,80.4499,89.245,92.61,94.385,94.095,94.945,92.7099,92.5199,88.8099,91.175,87.695,84.425,85.165,87.4749,86.425,87.6149,85.3649,86.72,80.745,58.615,56.7799,53.88,52.31,50.415,49.7309,38.248,32.616,31.1439,32.2319,29.52,28.888,29.7999,29.6959
31/01/2018,30.568,29.152,29.68,29.096,29.3759,29.816,29.8239,29.36,33.3839,33.3839,42.2879,42.1279,59.91,64.47,70.1699,83.6549,93.5749,89.7699,92.5049,91.385,92.5749,96.6699,93.6399,94.305,99.945,91.5999,89.2699,87.44,90.305,86.47,86.1149,82.3499,83.41,79.72,58.7999,54.935,52.77,53.255,49.345,48.6559,39.112,33.736,31.624,31.04,29.424,30.4559,29.68,29.3279
01/02/2018,29.936,28.544,28.808,28.952,28.0079,29.288,29.584,29.184,34.112,33.0159,43.4879,42.7039,62.15,65.5999,68.51,78.0199,86.4,100.7249,99.9749,103,103.5999,101.4899,100.385,99.0299,97.5299,93.695,92.5049,91.2799,90.3649,86.76,86.745,88.5599,81.4349,80.7649,63.9599,59.355,55.205,51.215,49.4039,48.7519,37.9679,31.768,31.344,30.528,30.4,29.384,30.8239,29.5119
02/02/2018,29.608,29.336,29.152,29.304,29.072,29.424,30.5359,28.9279,33.1279,32.56,43.192,42.616,61.79,65.415,71.955,86.07,95.5049,97.0149,94.775,93.675,100.68,95.11,95.8799,93.93,100.16,92.245,89.555,91.8949,86.8399,88.8249,88.2549,79.5749,80.2149,78.5149,57.2799,54.95,51.865,50.455,50.8899,48.4319,36.3279,30.336,29.304,29.128,28.6399,28.416,29.464,29.1919
