,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
25/01/2022,5.441632426,0.198884681,2.749069624,0.13895224,3.541303098,1.251709841,1.429660353,3.366741722,2.00051611,4.024319588,0.576062003,6.056614355,0.190800909,6.655596092,7.292909947,7.891831397,3.515019939,7.843736629,1.011220042,0.13906897,0.139164476,0.139019215,0.143207079,0.139227764,0.139157158,0.139233821,0.139322971,0.139768406,0.139228336,0.139554441,0.139328265,0.139350941,0.138988529,0.139268387,0.139602065,6.052860114,3.06441943,6.493239763,6.633775774,0.637143454,2.114539743,6.440914751,0.393491108,0.392949219,4.023463479,5.594383507,0.662701433,0.13955312
26/01/2022,0.139645243,0.951494309,0.139063009,0.939779343,1.24415676,6.575157805,5.673037894,5.964784302,2.00051611,0.141564675,0.139193201,0.310186497,4.35249256,4.602393679,5.929301053,0.229684646,5.312915143,5.130081451,0.139294659,0.138743996,0.139458084,2.940292231,3.268614863,0.247324727,0.527901109,7.155859434,0.139857352,0.139231684,0.150023811,0.139076213,0.139087151,0.139013524,7.060731265,0.138706979,0.139087408,0.139240905,1.501855689,6.022920255,6.290356792,0.305121275,0.140762934,5.933925681,4.691900474,0.616580602,0.223262131,1.847694577,2.147437624,0.13955312
27/01/2022,0.139771789,2.850168723,0.651316612,1.726927547,0.423751018,1.531985433,0.140374131,0.139036614,0.139547013,0.631753978,0.144014254,6.531439441,1.593589546,0.192144389,0.143068555,0.138919718,4.29159333,0.699421145,5.461014821,0.13885598,3.286911678,2.940292231,0.139164203,1.565450722,2.960413185,0.139849192,0.139136464,0.1388939,0.139199296,0.139368199,0.139809294,0.139514128,0.1393879,5.118060753,0.370745106,4.116677866,0.139801156,7.756958835,4.164282796,1.772769497,0.139366348,6.030636577,2.047698379,0.138653855,0.139755478,0.139496371,4.47803048,0.139961187
28/01/2022,0.139115319,0.138539143,5.055769861,0.240956995,3.734249509,1.918518322,0.396210902,6.089145758,0.160031996,0.138123219,0.139047467,0.393348612,6.462905166,5.668651566,0.138966464,0.138943852,0.142909988,0.146707187,6.807593997,0.782852771,5.636777727,0.138623056,3.219275629,0.13905746,2.327222226,0.1387242,4.820701554,1.376539463,4.348274328,0.905621707,0.139274675,5.180425239,0.13910974,2.540784851,5.756604608,0.667519768,0.369405245,7.756958835,0.329007861,1.696108376,6.1996476,1.282395297,0.73453617,0.139075581,0.13928837,0.139496371,1.841135944,1.075417763
29/01/2022,0.139707324,0.138539143,2.605966746,0.140996567,6.502947939,4.952268204,6.928736543,5.661131594,0.138812332,4.907220993,2.480564071,6.926020602,7.52807121,0.808692325,0.138998399,0.141387577,3.059541794,4.472759505,0.695352971,0.696265646,1.091340724,0.138430329,0.138787854,2.726153252,0.167850204,3.042294755,0.139503063,1.965490089,1.488892146,6.540676205,1.540987626,0.246465611,5.824866783,2.799293442,2.517038975,0.391078,1.180830036,0.923152401,7.070039533,7.230899654,0.448995384,6.505679596,1.825992454,0.139290864,4.369218487,3.058967091,0.262456146,4.97673992
30/01/2022,0.139115319,0.138539143,5.055769861,0.240956995,3.734249509,1.918518322,0.396210902,6.089145758,0.160031996,0.138123219,0.139047467,0.393348612,6.462905166,5.668651566,0.138966464,0.138943852,0.142909988,0.146707187,6.807593997,0.782852771,5.636777727,0.138623056,3.219275629,0.13905746,2.327222226,0.1387242,4.820701554,1.376539463,4.348274328,0.905621707,0.139274675,5.180425239,0.13910974,2.540784851,5.756604608,0.667519768,0.369405245,7.756958835,0.329007861,1.696108376,6.1996476,1.282395297,0.73453617,0.139075581,0.13928837,0.139496371,1.841135944,1.075417763
31/01/2022,0.139707324,0.138539143,2.605966746,0.140996567,6.502947939,4.952268204,6.928736543,5.661131594,0.138812332,4.907220993,2.480564071,6.926020602,7.52807121,0.808692325,0.138998399,0.141387577,3.059541794,4.472759505,0.695352971,0.696265646,1.091340724,0.138430329,0.138787854,2.726153252,0.167850204,3.042294755,0.139503063,1.965490089,1.488892146,6.540676205,1.540987626,0.246465611,5.824866783,2.799293442,2.517038975,0.391078,1.180830036,0.923152401,7.070039533,7.230899654,0.448995384,6.505679596,1.825992454,0.139290864,4.369218487,3.058967091,0.262456146,4.97673992
01/02/2022,1.787351715,5.131767715,5.340852237,1.771746791,4.52717645,5.227391937,1.770470506,5.181508161,4.958195464,2.74757442,6.230537036,4.105636077,2.237067194,6.550298447,4.022014246,2.348148343,6.818907116,3.603764745,1.801379583,4.410552739,5.028040617,1.770069037,4.127368195,7.223240791,3.244574603,1.776523012,5.718497374,3.873697897,1.988069709,6.119670482,3.572984005,1.896954704,6.069433265,3.757572539,1.969329892,5.583036568,1.775887487,5.817885344,3.519963031,0.445831358,3.550800304,1.728192921,2.073614879,1.739784675,1.156687054,1.018623749,0.974057501,1.009628039
02/02/2022,0.680497576,0.793416266,0.435069971,0.432190391,0.623653312,0.53978424,0.698700026,0.606032588,0.434408554,0.424003361,0.818399007,0.64230691,0.561304963,0.609115154,0.614438823,0.421246084,6.28211867,5.777218219,6.320615108,6.764664098,8.255093837,7.47452797,2.096746349,0.782616959,6.67706095,3.448457802,0.409862514,6.438829673,3.540800736,1.107443089,6.909390019,2.70197977,0.73776387,5.695009152,0.151612511,0.13959799,6.084588748,7.632529497,3.864046576,2.867135078,7.593775489,2.941942706,0.936098842,6.903702972,1.933246777,0.144661988,0.145070725,3.45340441
03/02/2022,2.871506224,2.345530087,2.933804606,2.166514803,2.846630446,2.554181031,2.000567302,3.267499418,1.409020391,3.970091449,0.22421658,4.967961276,3.280540182,4.043112571,7.651834818,1.762283626,0.143968812,0.144674032,3.663695554,2.199390057,3.545953517,2.166551983,7.212434959,2.203236901,1.499346531,7.24086507,1.010081247,4.470760708,4.806694924,0.293785083,5.829326677,7.305267181,2.629647393,1.05012163,7.406170063,5.410231826,0.387167615,5.641306941,5.302066382,0.344710542,3.551527684,6.642881099,0.393382147,4.952759436,4.573580557,0.281289058,6.622271814,3.609322497
