d01,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
11/1/2021,7.574,7.366,7.4325,7.4485,7.3515,7.207,7.265,7.216,7.21,7.126,7.179,9.611,10.1575,8.559,10.0535,11.373,15.443,17.239,25.2345,24.894,15.77,11.751,17.722,17.254,19.9005,19.1745,14.6835,12.4195,11.7,11.7355,12.7625,13.009,12.031,11.315,10.552,9.8915,9.66,10.116,9.0805,9.0355,9.264,9.1145,8.724,8.239,8.228,11.601,9.3045,7.709
11/2/2021,7.579,7.395,7.1875,7.2355,7.2475,7.207,7.2675,7.1945,7.0675,7.21,7.2905,7.1635,7.7775,11.0775,11.3425,10.3295,15.3795,18.787,12.7835,22.804,12.902,11.752,20.3015,18.4445,22.0715,20.135,19.0805,18.6225,14.726,15.2345,12.5915,12.837,12.121,10.962,10.41,10.3845,10.123,9.851,9.1125,9.119,9.8445,8.9855,8.706,8.443,8.2725,7.736,7.9025,7.5275
11/3/2021,7.4535,7.1315,7.035,7.1495,7.2235,7.281,7.189,7.1745,7.3165,7.306,7.177,7.3095,8.019,11.675,11.4065,10.589,15.4975,20.2975,18.5005,26.0325,11.6025,12.583,19.7035,20.6515,20.197,21.22,17.251,15.749,12.083,12.382,17.024,14.405,11.7085,12.112,10.4975,9.9445,9.8775,10.63,8.8665,8.751,9.2835,8.6685,8.423,8.658,8.312,8.247,7.819,8.6775
11/4/2021,9.141,7.871,8.0455,7.8185,7.614,7.8945,7.3675,7.259,7.937,7.254,7.836,7.7235,8.6405,13.247,11.45,10.1995,17.308,18.2915,19.827,16.003,19.0135,12.5985,20.9845,17.9655,18.5485,17.0295,19.1545,14.407,16.5555,14.513,11.8035,13.3655,13.3085,11.55,11.2325,10.2045,10.8665,8.8645,8.9895,8.9755,9.426,8.896,8.7055,12.118,13.4565,8.8185,7.9855,8.1105
11/5/2021,7.64,7.572,7.562,7.405,7.1645,7.1125,7.0765,7.133,7.1585,7.034,6.958,7.496,8.8825,11.8535,11.104,10.01,12.1785,12.3395,15.127,17.2805,12.379,14.3205,19.8305,18.8195,19.31,22.1955,19.9615,20.294,15.5695,11.5865,11.1965,13.9515,12.9225,10.601,12.046,11.386,10.74,9.4045,9.1625,8.719,9.0335,8.4845,8.82,8.697,8.7475,8.523,7.938,8.0485
11/6/2021,7.395,7.232,7.309,7.0655,7.4555,6.9775,7.043,6.993,7.383,7.148,7,9.4265,9.328,8.6205,10.302,16.0655,18.7445,21.161,18.9715,18.2885,21.13,17.446,22.722,20.3545,18.37,17.231,15.7225,13.6355,13.271,15.3805,15.826,14.04,11.212,10.6615,11.216,9.868,11.148,10.473,9.0495,8.6725,9.3595,9.001,8.524,8.9655,8.5605,8.294,8.035,7.754
11/7/2021,7.661,7.3465,7.3665,7.205,7.323,7.043,7.083,6.996,7.063,7.32,8.411,8.405,8.1555,8.378,10.1055,11.7625,15.932,24.3445,19.4375,16.063,21.155,22.1555,17.858,20.0255,18.86,15.6125,17.66,10.4935,11.683,11.967,11.4335,11.406,10.8075,12.9205,11.2105,10.6125,10.731,10.828,9.612,8.453,8.871,8.573,8.685,8.238,7.897,8.0475,7.727,7.4855
11/8/2021,7.19,7.1915,7.1445,7.073,7.179,6.9855,7.0785,7.085,6.98,7.096,8.7635,9.0335,8.8175,11.197,10.508,10.383,11.3195,13.48,14.367,15.4975,19.8745,13.506,22.277,16.3975,21.3755,13.25,23.3645,18.5735,14.565,17.8855,15.2255,15.1035,11.7215,11.289,10.077,9.8135,9.871,10.276,10.386,8.9425,9.0995,8.679,8.3215,8.2745,8.653,7.5475,7.3885,7.4
11/9/2021,7.27,7.6065,7.136,7.179,7.3345,7.5365,7.1225,6.8205,6.8515,7.2485,6.9065,7.2755,7.9395,10.7455,10.469,10.437,11.098,13.3195,18.0805,12.2165,21.0335,17.1035,21.5525,15.9,21.0195,18.146,19.645,13.957,15.755,15.877,10.9165,12.6515,10.9215,11.0715,10.108,11.208,11.5465,11.905,10.086,9.2145,9.128,8.911,8.876,8.4375,8.366,8.0835,7.5385,7.744
11/10/2021,7.4705,7.3675,8.0935,9.935,7.5315,7.405,7.049,7.102,7.095,7.2205,7.0585,7.2665,7.9565,8.345,10.5835,11.7185,13.1,15.9675,20.5825,19.396,16.7045,17.141,12.588,19.9725,17.0475,18.1775,17.65,23.6295,14.6885,21.8365,14.4015,14.581,12.524,12.1975,11.626,11.0545,11.4615,11.528,9.585,9.0535,9.5615,9.148,8.9765,8.8835,8.583,8.1625,8.138,8.15
11/11/2021,7.86,7.691,7.7345,7.665,7.7185,7.486,7.6435,7.636,7.768,7.7695,7.773,7.7995,8.572,8.8425,10.403,12.1865,12.333,13.7465,17.2345,16.773,15.676,18.105,20.1345,21.8835,23.4555,20.144,18.256,19.8755,17.84,21.0315,16.455,13.3285,11.937,11.3945,11.558,10.9665,11.1925,11.0535,8.7655,8.8675,8.8345,9.076,8.834,10.5635,14.137,8.519,7.8345,7.6575
11/12/2021,11.8035,12.608,8.6655,7.7635,7.5905,7.5655,7.323,7.67,7.569,7.364,7.373,7.549,8.067,8.323,10.001,11.55,13.122,13.761,18.865,18.7935,20.944,13.5845,19.4945,18.1795,19.8465,16.355,13.603,15.017,12.7715,11.882,11.947,15.1085,15.6635,10.93,10.7365,10.1635,10.3505,10.3965,10.3215,9.042,9.3225,9.006,8.688,8.6825,8.871,8.5725,8.222,8.102
11/13/2021,8.182,8.211,7.7785,7.825,7.874,7.7625,8.304,7.5055,7.5395,7.4595,7.5135,8.1645,8.0995,8.2025,8.7205,9.3585,11.4265,13.65,16.231,20.424,18.514,23.524,15.2295,20.4415,21.3595,15.3905,15.944,16.019,13.1185,10.2405,10.1895,11.563,12.754,11.9275,10.0215,10.642,10.273,10.794,8.652,8.909,9.0795,9.3515,8.7025,8.611,8.321,9.4545,7.5135,7.515
11/14/2021,7.3255,7.42,7.087,7.049,7.125,7.1135,7.131,6.909,6.9585,6.8985,6.9065,7.3405,7.5785,8.1075,8.1435,7.7155,10.731,14.185,14.358,16.788,18.3675,19.4675,22.3755,19.6515,17.661,16.3085,12.6595,14.9475,12.4085,11.4355,10.874,10.4345,10.3215,12.517,9.786,11.2135,11.33,9.06,8.7855,8.7515,9.296,8.627,8.5315,8.6385,8.1585,7.8195,7.381,7.3505
11/15/2021,7.3385,7.2245,7.1895,7.106,7.1545,7.0455,7.089,7.09,7.2365,6.932,6.968,6.999,7.678,8.433,9.6285,12.019,15.7985,17.272,24.18,19.7675,21.8955,13.215,20.723,18.9025,20.009,16.259,14.46,14.3095,15.511,13.7025,15.627,14.7295,11.961,11.322,11.09,11.9665,10.964,11.3695,10.323,8.8975,9.3955,8.765,8.8545,9.046,8.4915,8.1895,8.1285,7.7575
11/16/2021,7.617,7.534,7.2995,7.441,7.4695,7.198,7.1105,7.099,7.147,7.076,7.0415,7.218,8.1295,11.5925,11.8665,10.623,16.2495,18.0525,20.0245,25.409,20.643,17.3845,19.8135,18.4295,13.4705,17.325,13.0875,12.6565,13.5595,12.0045,11.0145,10.478,10.927,10.6225,9.82,9.5975,9.442,10.1595,9.781,8.525,8.8865,8.265,8.068,7.719,8.315,7.542,6.9915,8.9195
11/17/2021,10.8935,7.855,7.0045,6.7115,6.906,6.947,7.447,6.649,6.741,6.7705,6.6315,7.493,8.6025,10.6785,10.1665,10.1545,22.066,18.246,14.962,17.884,16.791,12.172,21.7905,23.4765,15.459,19.063,15.6455,20.775,13.4065,14.092,14.472,13.6775,11.4665,10.338,10.2335,9.4515,9.5375,10.2935,10.321,8.7805,9.1365,8.2965,8.661,8.273,8.4935,7.476,7.3495,7.237
11/18/2021,7.1155,7.2895,7.402,7.036,7.204,7.4,6.988,7.4095,6.9505,7.1385,7.1375,7.5785,8.5005,10.6205,10.2675,10.9535,13.8135,16.074,20.1525,18.8815,19.7065,22.228,15.108,17.879,17.6685,21.5475,21.171,16.0685,16.7555,12.871,14.0025,14.1415,12.0545,11.4335,10.2085,10.7395,11.1715,9.7285,8.855,9.016,9.37,8.797,8.836,8.1505,8.7805,8.114,8.2185,8.3205
11/19/2021,7.361,7.268,7.1475,7.182,8.0475,8.6005,7.391,7.039,7.379,6.895,7.0115,7.203,8.165,11.3965,11.3905,10.7505,17.5585,13.997,22.72,20.772,16.6605,11.709,16.1535,19.143,21.042,17.129,19.7995,22.544,11.626,11.6475,11.6605,14.5765,12.691,10.513,11.221,10.768,11.2575,10.997,9.1105,8.638,9.0865,8.362,8.0575,8.166,11.5455,9.4265,7.4845,7.5945
11/20/2021,7.3235,7.249,7.0905,7.0485,7.089,7.07,7.1265,6.954,6.9125,6.9375,6.9545,7.071,7.8435,7.87,9.837,10.9525,22.5665,19.7525,16.264,21.855,19.984,16.95,17.933,22.1675,19.046,16.704,13.1525,16.9545,14.69,13.2685,13.109,12.6745,10.8905,10.6725,10.9075,9.8275,10.553,10.069,8.923,9.128,9.729,9.51,10.032,10.973,9.2225,8.474,8.0205,7.6005
11/21/2021,7.8065,7.4725,7.5195,7.16,7.7055,7.132,7.078,7.435,7.3125,7.1,7.127,7.7925,7.7815,8.53,10.5505,11.798,18.215,18.0685,23.241,23.4235,21.067,20.5685,20.527,22.265,17.1905,12.7205,15.423,10.5695,13.7425,10.9705,12.178,11.611,11.299,11.104,10.9145,11.3575,10.556,11.5715,10.1365,8.9615,9.076,8.9235,8.601,8.536,10.149,8.729,7.7855,7.5945
11/22/2021,7.365,7.4055,7.34,7.2535,7.1655,7.159,7.0695,7.0455,7.0105,7.0475,6.886,6.9175,9.554,11.2635,10.5275,11.063,21.459,17.6125,22.5785,25.355,14.7445,12.7385,18.3205,14.8365,22.379,19.4795,18.6955,16.042,13.9,13.261,14.568,11.2565,11.713,11.1115,11.412,10.5935,8.8905,8.957,9.3435,9.191,9.142,8.73,8.593,7.66,8.074,7.1895,7.114,7.0665
11/23/2021,7.1425,7.0565,7.11,7.172,7.2465,6.9495,7.059,7.088,7.104,7.024,7.196,7.528,10.215,12.62,11.756,12.767,19.5615,19.815,19.863,20.958,11.849,12.447,15.309,22.5005,23.8,19.1595,18.0345,17.293,11.272,16.3025,13.7445,11.2395,11.2525,10.675,10.291,11.272,10.72,11.1875,8.948,8.8935,9.3555,8.521,8.162,8.041,7.767,7.6395,7.265,7.287
11/24/2021,7.0075,6.9785,7.092,6.87,6.934,6.966,6.849,6.972,6.8875,6.841,6.8895,7.09,7.7135,7.8755,8.4255,9.2995,14.037,19.074,20.176,18.977,21.575,17.232,15.372,23.375,18.6005,17.209,17.629,13.075,12.034,13.8965,10.9775,14.3485,11.526,11.414,10.413,11.4465,11.6525,11.787,9.5965,9.4555,9.6225,9.254,8.8185,9.078,8.3065,7.694,7.7715,7.7735
11/25/2021,7.6345,7.318,7.186,7.0345,7.144,7.105,6.9035,6.938,6.956,6.934,6.9925,7.061,7.5415,7.8215,8.3485,8.5645,11.9815,15.397,18.9065,16.4325,15.1785,24.13,18.916,20.295,19.52,13.7765,20.0645,14.0445,14.1345,11.6335,16.876,15.2065,11.021,11.2955,11.644,10.9,11.4515,11.557,9.114,9.5055,9.042,8.8945,8.3635,8.105,9.916,10.31,7.568,7.1695
11/26/2021,7.1325,7.0035,7.152,6.944,6.993,6.8755,7.011,6.7905,6.8225,6.906,6.8215,6.846,7.637,7.937,8.427,9.4045,24.015,16.6765,23.179,22.539,16.1155,18.3445,18.1635,17.5525,16.9775,17.6565,11.9825,13.734,13.2155,11.4245,11.328,11.2865,11.4275,10.634,10.338,10.8055,10.0985,10.4215,10.0945,9.269,9.479,9.098,9.278,8.844,8.333,8.1645,8.0935,7.5985
11/27/2021,7.446,7.797,7.241,7.442,7.285,7.6405,7.233,7.184,7.633,7.162,7.211,7.2495,8.8465,11.438,10.393,10.1885,14.989,20.2355,21.3455,25.718,22.7185,14.9135,18.3445,24.1665,18.2885,19.884,14.7535,13.2815,11.816,10.3795,11.948,12.666,11.3795,10.522,10.448,10.232,11.1765,11.092,9.0725,8.4745,9.1735,8.488,8.5385,8.456,7.7025,7.1205,7.111,6.9855
11/28/2021,6.968,6.906,6.865,6.7625,10.665,11.221,7.96,7.0085,7.0955,7.0165,6.777,7.461,8.467,12.982,11.303,10.867,20.14,21.804,19.796,23.7355,19.168,24.3405,16.9485,21.8785,16.0815,16.278,14.6845,15.203,12.429,10.0395,10.144,11.9675,10.3465,10.986,9.7575,9.598,10.712,10.488,9.3705,8.7895,8.6605,8.274,8.101,7.835,7.8295,7.568,7.316,7.5955
11/29/2021,6.899,7.0315,7.0275,6.955,6.895,6.9545,6.982,6.8265,6.9235,6.767,6.869,7.7015,8.087,8.1975,8.5365,9.445,18.8285,18.2385,21.985,25.6895,16.111,11.092,22.153,21.109,18.1045,16.8895,14.6225,11.801,13.3005,11.988,15.209,16.463,11.5645,11.937,10.336,11.1425,11.008,10.6855,9.1215,8.985,9.1775,8.2485,8.2475,8.174,8.1255,7.5625,7.1745,7.1495
11/30/2021,7.291,7.007,6.8525,6.6925,6.8125,6.8465,6.744,6.602,6.6135,6.7255,6.706,6.779,7.8015,11.477,11.9445,9.999,16.853,20.044,17.068,23.0395,15.252,19.597,17.4085,20.6025,21.4295,17.386,15.1265,15.13,14.1505,11.5185,10.2975,11.5315,10.5845,10.769,10.0375,10.4815,10.046,10.7,10.343,8.914,9.377,8.577,8.6055,8.4665,8.4885,8.127,7.289,7.041
12/1/2021,7.1745,7.504,6.975,6.9505,6.9015,7.0455,6.836,6.834,6.81,6.99,7.285,7.103,8.0545,10.9435,9.6875,9.767,17.3055,20.369,18.6885,24.198,14.662,21.49,14.045,24.626,19.4705,21.0095,13.8325,13.6595,14.4365,14.5565,11.634,15.283,12.1675,11.176,9.9715,10.5285,9.889,10.3765,9.2925,9.0135,8.4585,8.7675,7.7945,7.7085,7.505,7.6565,6.7725,6.9295
12/2/2021,6.939,7.2895,6.8015,6.672,6.552,7.095,6.5965,6.6365,7.117,6.612,6.603,8.078,9.328,11.194,10.7875,11.384,19.008,13.979,18.148,18.3535,12.262,10.7315,23.164,18.5845,20.1435,17.883,20.4645,12.5265,14.359,12.6505,11.835,13.5805,11.831,10.899,10.59,10.981,11.251,10.013,8.9625,8.9385,8.8935,8.4265,10.5675,12.3445,7.9705,7.58,7.3445,7.201
12/3/2021,7.1015,8.2205,10.9645,7.366,6.7945,6.8405,6.864,6.809,6.793,6.7575,6.773,7.36,7.7985,11.83,12.361,10.01,21.492,13.7005,14.202,18.122,12.201,12.078,21.628,22.156,16.7175,16.612,21.3695,20.6925,18.8445,16.1335,15.8195,14.0085,10.4375,10.5125,10.1165,9.895,9.3665,10.378,9.2815,9.1365,8.954,8.5195,8.6625,8.6855,10.0155,8.7845,8.0475,7.8845
12/4/2021,8.4365,8.1025,7.44,7.582,7.838,7.4835,7.218,7.441,7.617,7.2815,7.341,7.839,7.896,8.4785,11.2495,10.904,10.784,13.5785,16.241,21.973,13.946,20.2805,21.0275,19.0065,15.193,15.731,12.07,14.839,16.471,14.444,16.7855,12.286,12.9465,11.0005,9.8675,9.4395,9.7235,10.397,9.8235,9.136,10.398,8.993,8.646,8.571,8.336,8.659,8.6365,8.57
12/5/2021,8.2255,7.8825,8.1765,7.699,7.7455,7.829,8.0595,7.907,7.775,7.667,7.713,8.239,8.254,8.573,11.413,11.4755,13.0655,13.3335,18.016,19.656,21.1895,17.893,17.6165,19.829,23.1785,14.426,13.0905,20.105,21.2585,20.226,15.397,14.518,11.813,11.783,10.8745,10.44,10.6405,11.2745,10.182,9.316,9.2425,8.8115,8.7845,8.4445,8.1155,8.1195,8.0455,7.592
12/6/2021,7.7845,7.566,7.3305,7.5885,7.4175,7.342,8.642,8.896,7.388,7.302,7.1915,7.3485,8.503,11.944,11.395,10.784,12.6505,14.1265,21.498,21.355,17.3775,11.6805,21.0345,16.0195,16.913,21.2015,19.8515,15.9335,13.593,14.3495,11.9825,11.886,10.61,9.4815,10.1025,10.3995,9.4015,9.809,10.558,9.092,8.9385,8.678,8.4645,8.7965,8.1155,7.9595,8.2055,7.518
12/7/2021,7.487,7.1015,7.1075,7.109,7.7285,7.1785,6.9615,7.2015,7.1115,7.577,7.5985,10.336,8.7565,11.1215,10.5165,10.066,23.637,14.9375,24.251,15.9895,21.2995,12.801,24.6725,19.9375,23.662,21.269,18.014,13.7805,13.946,12.5315,12.4935,13.707,11.2235,10.746,11.18,11.1415,10.974,10.515,9.0075,8.6945,8.9635,8.7135,8.6885,8.298,12.9665,12.4885,7.9005,7.835
12/8/2021,7.1385,7.235,7.103,7.0695,6.9205,6.7025,6.7035,6.7605,6.6685,6.656,6.619,6.9215,7.522,7.699,8.209,8.832,18.0575,20.1235,15.1195,21.7945,15.5445,11.997,19.326,14.9225,22.8685,18.1545,20.691,17.4285,17.4985,15.4755,10.8075,11.3405,12.5765,11.626,9.8835,10.3465,10.236,10.1245,9.2215,9.288,9.3625,8.5065,8.1065,7.844,7.621,7.2945,7.413,7.3705
12/9/2021,7.375,7.196,7.2325,7.209,7.2905,7.1595,7.179,7.1975,7.1405,7.2025,7.4305,7.442,8.058,8.3535,8.7745,9.572,12.6785,20.189,16.134,22.3575,16.595,12.667,20.877,23.541,18.0535,17.8045,21.203,19.4475,18.1535,14.583,12.8755,11.6545,11.326,11.8105,11.07,11.254,10.7765,10.4725,8.9155,9.1415,9.062,8.5145,8.4545,8.192,7.97,7.743,8.006,7.6075
12/10/2021,7.6345,7.5605,7.79,7.5315,7.3855,7.363,13.1145,8.867,7.4315,7.2525,7.2345,7.245,7.771,8.065,8.8265,9.801,17.813,10.947,23.7615,19.798,18.049,12.9165,24.5475,17.8525,23.8865,21.568,18.6855,17.2025,16.746,13.4305,16.8315,12.4835,11.7115,10.64,10.7705,10.008,10.1615,10.5,9.8675,8.94,8.9955,8.9025,8.7695,9.21,8.78,8.358,8.4515,8.5475
12/11/2021,8.2585,8.3095,8.173,8.221,8.435,8.032,8.0045,7.978,8.3175,7.8735,7.9915,7.945,8.4315,11.197,11.636,12.168,14.7015,14.964,22.6415,24.684,13.7525,11.4115,24.4165,24.4705,17.184,19.106,19.2095,17.244,13.2555,11.3055,11.49,11.502,10.244,10.869,11.042,10.4315,11.052,10.218,8.855,8.851,8.9285,8.711,8.827,8.501,7.9755,7.806,7.591,7.6735
12/12/2021,7.535,7.466,7.536,7.4295,9.121,10.0365,7.5315,7.196,7.2465,7.294,7.1815,8.069,8.2455,10.625,12.04,11.2565,22.0125,12.6625,21.9565,13.964,26.542,12.1275,18.404,16.0505,24.2625,17.8925,15.683,14.2155,11.6665,10.8445,9.8585,14.8925,11.596,10.2725,10.2825,10.3115,10.9325,9.204,8.8035,8.9005,8.8825,8.487,8.129,7.808,7.505,7.325,7.56,7.234
12/13/2021,7.317,7.147,7.4735,7.313,7.61,7.605,7.51,7.5955,7.484,7.383,7.4745,7.7305,8.523,8.437,8.718,9.1615,17.4105,17.022,20.1625,19.8165,20.6465,14.615,19.7625,16.9865,24.2335,19.3155,17.1535,12.444,15.2355,13.248,16.8935,13.912,14.525,10.5525,10.404,10.6485,10.8415,10.817,9.037,8.964,8.927,8.5055,8.1955,7.724,7.3905,7.4235,7.5385,7.112
12/14/2021,6.856,6.819,6.675,6.847,6.661,6.577,6.7915,6.523,6.7045,6.667,6.646,6.7315,8.074,11.559,10.1825,10.038,12.106,19.5645,14.218,22.9335,12.77,12.541,22.974,17.1795,21.2725,19.7285,19.0785,15.2375,11.8485,11.726,12.5855,10.6865,10.373,10.845,10.329,10.613,9.8175,10.2255,10.767,9.2465,9.327,8.757,8.401,8.3075,8.55,7.559,7.441,7.4385
12/15/2021,7.704,7.289,13.1065,9.19,7.643,7.8585,7.482,7.289,7.4245,7.4775,7.6925,7.567,8.631,10.841,10.2535,11.96,16.3285,14.108,20.306,18.368,13.1645,12.216,20.2565,24.554,19.2785,22.8775,15.275,16.796,14.395,17.5965,14.9095,18.8265,11.545,11.1165,10.1555,9.6835,10.3525,9.9085,10.413,8.903,9.099,8.581,8.5725,8.0125,8.021,8.1885,7.5725,7.383
12/16/2021,7.407,7.219,7.7085,7.343,7.3255,7.516,7.564,7.9115,7.5215,7.3775,7.443,7.701,9.196,10.9385,10.4055,11.4925,14.527,13.479,11.66,22.533,15.1885,11.4615,25.1565,18.756,19.417,18.521,15.8885,18.1695,19.526,12.76,19.4815,13.0925,11.0745,11.0305,10.6395,11.0395,11.1165,11.6065,10.1495,9.22,9.231,8.7195,8.6385,8.5245,7.9515,8,7.2215,7.041
12/17/2021,7.103,7.027,6.8435,6.8255,6.7945,6.7785,9.5955,8.9725,6.947,7.0545,6.8485,7.9235,8.1865,12.7405,11.1415,11.8375,21.0195,19.236,21.0315,21.5715,16.5495,11.677,18.867,21.196,18.3565,19.0265,16.33,16.026,17.156,14.4645,11.961,12.5975,14.032,11.087,10.825,10.6415,10.1475,10.884,10.372,8.835,8.6935,8.6995,8.8825,8.67,8.397,8.23,8.125,7.839
12/18/2021,7.4315,7.194,7.14,7.127,7.0665,7.3605,7.117,7.178,7.2165,7.05,7.367,7.552,8.0445,8.152,10.2075,11.456,11.5325,15.529,15.4985,19.902,17.4585,13.8425,20.687,24.8105,18.2755,16.7315,13.959,16.429,14.7865,15.2535,16.0135,12.488,10.9945,10.344,9.9395,9.476,10.23,10.6045,9.0595,9.0175,10.3985,8.8535,9.015,8.7105,8.667,8.7655,8.808,8.1405
12/19/2021,8.4375,7.814,8.151,7.7085,7.635,7.691,7.705,7.945,7.651,7.592,7.7385,8.6575,8.766,8.8595,9.0045,9.299,13.2195,14,24.43,17.676,23.524,18.938,22.441,16.8105,21.836,16.4845,18.4335,13.78,11.453,10.8545,14.9685,15.6815,14.9305,11.5735,11.4005,11.684,10.779,10.3895,10.5205,10.5805,9.2925,8.979,8.5095,8.076,7.8595,7.7565,7.777,7.31
12/20/2021,7.1065,7.1825,7.04,7.1765,7.0345,13.703,10.3605,7.298,7.1465,6.997,7.1135,7.7,8.0255,12.1505,11.5805,11.096,21.6925,15.621,21.9695,20.689,14.6865,17.9965,22.8005,22.9455,17.222,14.6165,13.5955,13.902,11.761,12.456,14.878,11.3295,10.2805,11.164,10.364,10.2145,10.407,10.745,9.5445,10.027,8.839,9.0315,9.1955,8.3215,7.7865,7.2715,7.2715,7.5625
12/21/2021,7.28,6.9775,7.076,7.1375,7.473,7.0865,6.9405,7.1865,7.102,7.408,7.031,7.6915,8.9675,10.957,10.245,10.2565,11.177,13.3435,14.363,26.5225,14.182,12.757,26.407,21.5145,18.168,23.501,20.2205,18.717,14.5245,14.501,16.4145,11.799,10.735,11.0805,10.354,10.41,11.42,11.02,9.698,9.296,8.87,8.908,8.7375,8.64,8.001,7.7695,10.617,8.0305
12/22/2021,7.545,7.5035,7.4305,7.58,7.324,7.3975,7.211,7.4445,7.3775,7.16,7.3815,7.421,7.8865,8.364,8.744,9.391,13.6585,22.5215,26.301,20.161,25.1195,14.5225,22.3965,20.2925,19.9,18.6715,20.508,14.4305,11.912,11.661,13.2845,13.4905,10.7605,11.0985,9.819,10.2145,10.7745,9.8165,9.0385,8.948,8.9025,8.489,8.164,8.715,8.7285,8.69,8.231,8.264
12/23/2021,7.675,7.295,7.3485,7.309,7.3295,11.249,8.465,7.397,7.1695,7.155,7.2735,7.596,8.071,8.3325,8.7995,10.0935,14.864,17.207,20.903,23.87,18.4225,14.972,24.6155,14.9725,17.6355,18.556,13.922,18.574,16.9315,14.848,13.9995,14.978,11.21,11.777,10.7215,11.1195,11.26,11.1925,9.719,9.374,9.4865,8.731,8.591,9.1505,11.245,8.2925,7.8725,7.5185
12/24/2021,7.2535,7.2215,7.144,7.1205,7.237,7.345,7.17,7.193,7.1925,7.1115,7.094,7.2835,7.8975,8.293,8.7985,9.5785,19.748,17.1875,22.2175,16.713,18.259,13.388,19.583,20.7545,16.0245,17.0155,14.6385,11.9585,11.561,12.369,14.765,11.914,10.9695,10.3285,10.1265,10.925,10.3985,10.8005,9.46,9.328,9.2755,8.9475,8.8545,9.4075,8.395,8.193,8.76,8.0525
12/25/2021,7.7285,7.394,7.884,7.41,7.2575,7.3275,7.6365,7.356,7.196,7.306,7.942,7.5405,8.4245,11.03,11.108,10.3805,19.427,20.8945,16.8495,18.82,25.6125,23.3215,16.918,25.0945,17.301,12.6525,14.6315,11.241,11.242,10.96,11.701,13.1995,10.0545,9.639,9.211,8.914,8.848,9.0385,9.1035,9.1815,9.3205,8.9435,9.1985,8.8375,8.2405,7.899,7.582,7.3465
12/26/2021,7.223,7.116,7.423,7.1485,7.1395,7.394,7.3755,7.195,7.1105,7.1605,7.1905,7.486,7.6445,12.4625,15.024,16.6885,12.4375,25.2225,17.4585,23.2495,11.95,20.5915,14.661,24.14,18.905,14.3565,15.6525,11.454,13.8155,11.7265,11.9775,12.9065,12.1455,11.4315,11.4165,11.1765,11.601,11.2945,9.4795,9.2615,9.2575,9.161,8.902,8.653,8.0525,8.1805,7.3285,7.2185
12/27/2021,7.146,6.985,6.838,6.9945,7.0185,7.0135,6.834,7.0245,6.925,6.9955,7.4105,8.0855,8.413,8.464,8.6745,9.156,17.0035,17.5,20.827,25.304,13.8255,12.3695,13.489,21.878,22.7915,15.208,16.284,19.975,17.085,17.2845,16.9055,11.4975,10.773,10.8695,9.702,11.011,10.3135,10.0955,8.9635,9.1685,9.136,8.6745,8.962,8.537,8.1205,7.9785,7.7405,7.4595
12/28/2021,7.3785,7.4835,7.5625,7.4385,7.4595,7.2545,7.1985,7.1025,6.925,7.135,7.1215,7.449,8.146,12.2925,10.91,10.137,14.5075,13.9515,19.101,16.222,13.6085,12.8375,21.3375,21.5535,18.7385,15.665,16.2675,15.3445,15.1055,15.2515,13.3995,12.939,9.978,10.366,10.068,9.4615,10.588,10.5195,9.3525,9.2265,11.393,9.6345,9.132,9.0005,8.0645,8.382,7.996,7.398
12/29/2021,7.334,7.166,7.6905,7.0475,7.423,7.213,7.2425,7.6325,7.1235,7.3605,7.351,7.9655,9.251,11.7295,11.739,11.7415,14.7315,17.8325,21.4595,22.3665,17.848,12.85,14.507,21.8495,22.452,17.331,18.5935,16.301,11.849,16.546,12.407,11.213,10.2435,11.184,9.5715,9.738,10.7285,10.8915,9.1855,8.9425,11.002,9.533,9.022,8.726,8.042,8.024,8.6035,8.023
12/30/2021,7.6255,7.206,7.2015,7.451,7.107,7.001,7.083,7.0605,7.6815,7.2745,7.4065,7.4805,8.147,11.712,10.306,10.0495,13.352,13.379,23.1485,21.959,14.431,13.694,18.4565,18.596,18.8625,17.489,14.782,13.554,13.74,10.843,11.7915,10.636,10.14,10.8615,10.107,11.0615,10.4165,9.167,8.778,8.696,9.3635,8.842,9.117,8.6525,8.184,7.428,7.192,6.9945
12/31/2021,7.0125,6.9295,7.1795,7.1265,7.12,6.9745,6.9345,6.9585,6.787,6.8415,6.9725,7.4805,8.3795,11.9465,11.586,11.922,17.5895,13.639,23.0455,20.448,14.8375,11.5135,22.438,20.658,18.6665,13.225,14.98,13.1935,13.091,11.0805,10.59,11.0345,10.3365,10.0045,9.989,10.556,9.3935,8.468,8.6455,8.5405,8.7425,8.5455,8.3215,8.258,8.0185,8.143,7.6345,7.627
