,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
24/01/2018,7.6575,7.5425,8.624,7.68,8.061,8.3005,7.965,7.949,8.144,7.9965,8.3425,9.1455,8.8575,10.336,10.5025,12.08,17.7505,22.115,25.1264,24.8255,26.3969,25.632,26.3869,25.7315,24.5919,25.0365,24.4515,24.3519,24.8414,24.1469,24.7234,23.4109,22.5055,20.954,19.7759,17.8045,16.4384,15.693,12.112,11.555,10.8095,8.797,8,7.763,7.4465,7.645,7.712,8.0605
25/01/2018,7.7505,7.7375,7.504,7.696,9.0305,9.6865,8.7265,8.56,8.6815,8.7325,10.576,8.909,8.7455,8.9535,9.2545,12.9185,18.243,24.586,24.7645,24.4,24.989,24.8255,23.891,23.104,23.712,23.7155,24.256,23.747,24.4354,24.9535,24.7199,23.075,22.1439,20.2145,19.024,17.3215,14.5955,14.1215,10.9885,11.322,7.9935,6.819,6.736,6.573,6.6045,6.589,6.5345,6.528
26/01/2018,6.4735,6.467,6.384,6.4,7.232,7.28,7.216,7.248,7.245,7.1425,8.3295,7.571,7.744,7.53,7.939,9.837,17.0495,22.9695,26.336,24.9505,23.811,23.1775,22.9185,23.1775,22.877,23.0785,23.8945,22.5055,22.9535,22.0289,21.264,19.5774,16.5184,15.6575,14.3425,13.4045,13.1585,12.32,10.016,10.352,8.451,7.082,6.499,7.0815,6.5215,6.413,6.3425,6.531
27/01/2018,6.432,6.448,6.4225,6.3775,6.3135,6.429,8.467,7.9585,7.2035,7.411,7.4465,7.3215,8.083,7.5105,8.0865,7.5295,7.2515,6.771,6.803,6.749,6.7105,6.6785,6.7935,5.824,5.5775,5.904,6.755,5.8115,5.683,5.533,6.3005,5.453,5.507,6.384,6.464,6.512,6.426,6.499,6.605,6.944,6.4605,6.5475,6.5725,6.5315,6.4445,6.5535,6.2915,6.387
28/01/2018,6.9695,6.541,6.3455,6.3775,6.2915,6.272,8.1245,8.461,7.107,6.989,6.883,7.149,8.157,7.83,7.498,7.894,7.3155,7.4335,7.6895,7.1425,6.8865,6.72,7.376,7.8625,6.576,5.7855,5.664,5.6605,5.629,5.603,5.8305,7.085,7.1775,6.7105,6.4735,6.403,6.285,6.4865,6.403,7.0335,6.4835,6.499,6.4255,6.3875,6.384,6.4225,6.2175,6.304
29/01/2018,6.3485,6.538,7.2125,6.2785,7.277,7.3245,7.181,7.1965,7.354,7.078,7.6065,7.7695,7.5265,7.552,7.725,10.035,19.5875,23.5805,23.8209,24.5665,23.7724,24.448,25.1455,24.1954,24.7455,26.096,25.645,24.694,23.9459,21.9295,24.0385,23.219,22.445,21.427,19.309,18.278,17.3475,15.139,10.877,12.291,10.608,8.2465,8.6975,8.5665,8.339,8.0195,8.7645,9.008
30/01/2018,9.085,9.693,8.454,7.424,8.368,8.266,8.1215,9.0785,8.198,8.4865,10.1475,10.336,10.112,10.726,10.8705,11.9615,18.544,23.818,25.0044,26.32,25.885,26.6749,26.4065,25.3309,25.6224,25.325,25.5615,25.469,26.4669,25.2894,27.4465,26.781,22.7775,21.4465,19.107,18.0385,16.9245,15.1105,11.5905,10.3295,9.4915,8.099,7.389,7.5295,7.443,7.1775,7.178,7.296
31/01/2018,7.251,7.44,7.197,7.446,8.1505,8.2755,8.054,8.17,8.2655,8.48,8.4545,8.918,8.8065,9.072,9.0115,10.896,18.486,23.066,24.5919,25.2575,24.6655,25.395,24.4515,24.915,26.4035,24.2654,23.5485,23.693,24.9599,24.0669,25.0914,23.7695,23.6989,22.509,20.0545,18.179,17.8465,15.555,13.264,12.2945,10.1825,8.832,8.5375,8.445,8.272,7.9805,7.261,7.264
01/02/2018,7.2225,7.395,7.5715,7.219,8.195,8.461,7.824,7.443,7.7795,7.7185,8.0575,8.4385,8.1055,8.403,10.1955,12.595,18.6749,24.4225,26.285,26.867,27.2894,27.037,26.128,26.0189,25.997,25.0429,24.2915,24.115,25.325,24.6045,24.1474,23.2,23.504,21.2865,20.3965,18.829,16.8125,13.13,11.923,9.699,8.9025,7.5395,7.3085,7.3695,7.162,7.254,7.197,7.1455
02/02/2018,7.2,7.2575,7.146,7.2125,8.2655,8.317,8.317,7.8685,8.4575,7.533,9.2545,8.3645,8.5665,8.141,10.4,11.9105,19.0429,22.813,24.848,24.8575,25.52,24.0765,23.2,23.3635,23.6095,21.792,22.6495,23.245,23.8945,24.768,24.915,22.0704,21.363,19.0975,17.9105,16.3455,13.978,11.8685,10.941,8.3425,7.312,7.024,7.6125,7.0495,7.024,6.88,7.29,6.8735
