,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
12/02/2019,61.505,59.52,57.15,55.6199,54.72,55.4199,52.48,55.4249,54.145,52.095,52.735,51.715,54.08,55.805,59.84,61.8899,70.2099,74.3649,75.7149,69.565,68.8649,69.44,69.055,71.105,76.93,72,74.6849,66.175,65.025,58.6899,61.825,64.6999,65.9199,68.61,71.68,76.6699,85.12,82.4349,76.6699,78.8499,75.5199,65.985,64.8949,66.0449,61.185,63.235,61.055,60.865
13/02/2019,57.66,53.955,51.005,50.6899,49.1539,45.568,47.68,51.84,47.36,46.976,45.568,45.248,48.448,48.192,53.5649,59.33,67.775,68.415,64.705,64.5749,63.105,58.4949,60.095,62.34,62.0149,64.9599,63.5499,66.69,67.5849,65.855,65.535,67.65,69.885,70.915,72.3799,80.705,88.5749,87.555,86.845,80.32,78.275,75.0049,68.4199,71.6149,68.605,63.04,63.81,61.375
14/02/2019,58.0499,56.6399,56.125,55.875,56,52.095,53.825,56.575,54.27,53.185,54.8499,53.8849,54.02,50.4949,57.215,59.84,69.12,69.8899,70.1399,67.1399,64.6999,67.97,64.4499,64.5749,69.055,65.15,68.8,70.275,62.3349,65.2799,59.97,62.59,68.2249,67.5199,73.2799,80.6399,84.415,89.2149,83.3949,75.3899,71.1699,70.72,76.16,69.6299,67.7099,67.5849,66.625,62.3349
15/02/2019,61.25,60.5449,58.75,55.23,53.825,53.185,53.57,55.4199,52.29,52.99,50.88,52.93,54.0149,55.49,58.305,59.325,67.65,72.2549,66.69,66.3649,64.5149,63.4199,63.36,64.58,70.91,60.865,62.785,58.4949,55.805,56.8349,52.48,58.43,60.865,67.5199,69.8249,77.76,78.08,75.7099,74.945,62.6549,60.035,59.2599,60.7999,63.68,57.09,58.56,58.625,56.0649
16/02/2019,53.8849,50.755,48.6399,49.792,49.408,47.7439,45.1839,47.8079,45.1839,44.736,44.5439,44.928,46.208,45.056,44.608,41.8559,42.688,40.448,40,40.7039,38.6559,37.1839,38.2719,41.8559,41.344,43.9039,43.456,44.096,45.888,47.424,48.7039,49.8559,51.7099,52.415,61.185,62.72,70.2099,70.72,65.2149,63.04,61.825,60.3499,58.3699,60.6699,58.1749,54.2099,52.7999,54.72
17/02/2019,54.845,51.0099,50.625,50.11,47.6189,46.08,46.848,45.888,44.352,46.08,44.8639,45.7599,44.608,45.1839,44.7999,42.4959,40.7039,41.984,40.0639,41.216,40.3839,42.1759,45.504,44.2239,49.472,51.2,50.365,54.9749,49.6679,48.7039,53.4399,52.7999,52.3499,56.3849,58.8149,65.0899,74.6849,81.535,79.4899,74.305,71.36,68.285,70.785,67.1999,64,62.6549,60.61,60.48
18/02/2019,60.16,54.9749,52.6749,50.685,49.923,49.2799,50.9399,51.7799,51.1349,50.43,48.323,49.216,50.11,48.5779,53.7599,56.575,64.5749,68.5449,62.205,58.56,60.7999,65.1549,61.695,62.3349,68.8649,69.1849,62.9749,62.2099,62.205,64.5149,65.79,69.44,66.495,67.2649,71.1699,77.44,92.8,92.22,86.98,77.18,75.01,69.1849,67.8399,70.1449,69.6299,61.7599,58.945,59.005
19/02/2019,59.52,53.8899,56.6399,51.2649,52.99,47.6189,49.152,49.344,46.784,46.464,45.7599,45.7599,48.9599,50.2999,54.595,58.88,67.5849,67.07,62.6549,61.825,63.1699,60.86,58.88,64.58,73.0849,72.385,68.8,68.5449,69.76,64,66.2399,66.8799,65.665,71.04,75.3899,81.9199,91.65,87.9349,83.8399,82.2399,82.305,72.6999,72.7699,71.425,69.1849,68.095,71.165,70.1449
20/02/2019,64.1299,61.31,56.6399,56.77,56.125,55.105,52.7999,54.275,52.22,51.1399,49.9199,50.4949,51.2649,49.472,56.445,61.185,67.775,67.5849,66.815,64.7699,67.8399,63.105,61.7599,63.485,70.275,65.0849,70.6549,71.875,72.445,68.675,69.055,67.775,66.05,62.525,68.995,75.455,91.9049,86.4,77.76,74.495,66.75,66.1149,62.08,61.31,60.16,59.84,60.355,56.1899
21/02/2019,53.95,48.708,51.7099,49.1539,49.0239,46.0159,48.9599,47.296,50.365,43.971,46.3359,45.952,46.6559,47.616,50.9399,50.115,58.4949,62.59,59.715,58.75,59.455,54.34,58.43,51.65,58.2999,55.6199,56.9599,48.256,53.375,50.365,50.82,51.84,57.535,53.055,55.615,67.7149,76.6699,80.065,75.775,70.8499,66.94,66.1149,67.8399,68.415,64.51,58.56,57.9199,56.6399
22/02/2019,54.02,56.83,54.336,51.5849,48.833,48.7039,48.192,48.6399,47.68,47.424,46.528,46.976,48.768,50.685,50.88,58.6899,64.125,66.945,62.08,55.04,51.65,54.59,51.395,55.485,59.395,54.59,56.575,51.5849,53.31,53.57,49.7939,52.285,52.2249,56.3849,59.9049,69.695,69.44,69.565,71.875,65.4049,68.16,67.3949,62.08,58.43,58.305,56.705,53.7599,53.825
23/02/2019,51.2599,50.305,48.195,52.16,53.95,47.874,47.936,48.512,49.2799,45.504,44.736,45.4399,46.4,45.1839,42.88,42.368,39.5519,40.192,37.1199,38.464,35.264,37.888,37.888,38.464,42.56,39.7439,42.4319,43.712,44.48,45.824,48.768,46.2719,48.6399,48.9599,50.6199,53.6349,63.36,70.785,73.855,68.925,69.25,64.8949,60.865,56.45,56.125,56.0649,54.6549,55.105
24/02/2019,52.3499,51.52,51.1399,51.84,48.192,48.832,47.4879,46.72,44.48,46.9119,45.312,45.1839,44.7999,44.2239,42.688,40.768,37.888,39.5519,36.416,34.688,35.0079,36.2239,32.448,32.7039,37.824,37.1199,36.5439,38.144,40.512,42.688,39.104,41.408,48.896,49.2799,52.99,57.535,65.665,69.25,72,67.9,66.69,66.37,61.695,58.945,57.02,56.58,59.775,56.9599
25/02/2019,52.48,50.8149,49.73,47.104,48,44.672,47.36,47.7439,46.528,45.504,45.824,44.736,47.1679,47.36,48.0639,58.75,65.855,64.8949,56,58.82,57.5999,53.8849,52.48,47.3629,50.88,56.575,55.615,47.7459,52.16,49.9199,49.792,49.8559,50.75,56.13,59.7099,62.72,69.1849,74.945,75.3249,72.385,71.745,64.6399,61.31,61.8899,59.005,53.8899,54.91,51.52
26/02/2019,52.2249,48.8989,48.256,46.2719,47.2319,44.8639,46.72,46.0159,42.24,40.9599,41.0239,42.624,42.24,44.736,47.1679,52.415,59.455,60.99,59.52,53.8899,50.43,45.124,48,51.005,54.3349,48.5159,47.424,45.1199,42.944,47.7439,49.728,49.216,51.2599,56.32,58.435,60.7999,74.2399,77.9499,75.5849,71.87,68.8,64.6399,62.595,65.4049,62.08,55.68,55.04,52.6749
27/02/2019,51.9049,49.216,48.32,46.6559,44.48,42.624,45.7599,44.48,47.4879,42.624,42.368,44.032,43.136,41.728,46.9119,52.095,56.575,60.865,55.4249,53.31,51.2,50.0499,50.4949,51.7099,50.435,52.99,54.2099,52.48,54.3349,47.937,47.616,51.325,55.935,59.84,59.075,64.51,69.635,73.47,75.5199,72.705,64.705,60.16,59.455,58.1749,58.305,56.9599,55.2949,53.695
28/02/2019,48.8349,48.512,48,46.976,45.3759,44.736,45.3759,45.568,46.0159,44.608,44.032,43.712,41.8559,42.56,50.2999,55.04,62.72,65.73,68.48,68.415,67.0749,61.95,70.72,68.415,65.345,70.2099,72.5749,64.83,65.535,63.04,63.1699,64,67.8399,64.83,65.7949,72.32,77.6299,84.29,78.08,77.76,66.815,65.5999,58.625,58.11,59.65,59.2,58.43,56.575
01/03/2019,57.1549,52.2249,51.84,50.56,49.088,48.576,50.75,47.938,47.1679,48.1279,47.872,45.248,47.424,46.5919,48.9599,46.0159,61.95,62.59,62.66,63.04,65.9199,64.32,63.23,63.23,63.7449,62.9749,65.73,59.2649,57.4049,52.035,53.825,53.8849,57.4749,62.0149,64.83,67.2649,71.425,70.3349,70.0149,63.935,63.4249,62.6549,59.4599,58.56,56,56.7,51.0099,53.57
02/03/2019,52.22,49.54,47.4879,47.104,48,45.248,44.2879,44.48,44.8639,43.776,43.3279,43.0719,42.4959,43.3279,43.9039,38.784,27.52,25.152,29.12,29.44,27.9039,24.832,24.5119,29.504,34.624,37.952,43.136,40.3839,40,39.616,38.9119,45.4399,46.3359,47.7439,49.664,52.605,57.665,53.57,52.86,53.57,55.935,50.1749,53.505,48.195,48,48.512,49.472,45.1199
